EDRCoin,0.006077,-6.54
Bitcoin Turbo Koin,0.000801,-33.91
MedicCoin,0.000059,-24.33
Impleum,0.002591,-11.36
PAWS Fund,0.009091,70.96
Emphy,0.002153,-72.87
X-Coin,0.001366,-15.93
BERNcash,0.000236,-12.31
Sola Token,0.000571,0.00
Zurcoin,0.000188,-13.98
Ellaism,0.000848,-12.34
PAYCENT,0.001363,-6.79
LOCIcoin,0.000394,0.00
ALL BEST ICO,0.000088,-8.33
ConnectJob,0.000141,-10.55
WXCOINS,0.002732,-5.99
Garlicoin,0.000283,-12.34
Asgard,0.000020,-72.99
Joint Ventures,0.000693,-12.62
OPCoinX,0.000094,-38.63
Nitro,0.000159,-16.46
Digital Money Bits,0.000141,8.97
bitSilver,1.19,0.00
Cream,0.000330,-1.19
Bitcoin Adult,0.000377,-19.41
ETHplode,0.000341,-43.66
InternationalCryptoX,0.000035,-9.89
XGOX,0.000006,1.44
IGToken,0.000004,-14.34
Ethouse,0.000206,-64.01
Fox Trading,0.001587,-10.46
EZOOW,0.000001,-1.42
Cheesecoin,0.000038,-16.12
bitJob,0.000162,0.00
Elementrem,0.000532,-1.02
Dach Coin,0.000612,-5.04
DogeCash,0.003816,-13.41
BLOC.MONEY,0.000989,-16.32
WABnetwork,0.000001,-16.70
ZINC,0.002479,0.00
Kabberry Coin,0.000659,-18.15
TokenDesk,0.000872,0.00
RPICoin,0.000014,-12.34
P2P Global Network,0.000290,20.80
MarteXcoin,0.003203,-4.73
GoHelpFund,0.001036,-10.74
CCUniverse,0.000483,-12.05
STRAKS,0.000518,-19.65
Knekted,0.000012,-19.16
Klimatas,0.019337,36.62
Herbalist Token,0.000001,-15.91
Ether Kingdoms Token,0.001699,-16.87
Italo,0.003108,-9.94
NevaCoin,0.002544,-42.27
Thar Token,0.015357,-47.22
Italian Lira,4.71e-7,-12.34
ICO OpenLedger,0.024752,0.00
Iridium,0.000566,-19.85
Onix,0.000105,-1.95
Bitcoiin,0.000213,-0.74
PostCoin,0.000694,-13.81
FuzzBalls,0.002241,0.00
PayCoin,0.000897,-1.85
Titcoin,0.000161,-0.05
Mainstream For The Underground,0.000010,-2.39
BitCoin One,0.000853,-31.57
SnodeCoin,0.000244,0.00
Origami,0.002462,0.00
wys Token,0.000101,0.00
Thingschain,8.83e-7,-16.13
Provoco Token,9.95e-9,-0.71
ZeusNetwork,1.41e-7,-12.34
ArbitrageCT,0.000094,19.84
BitGuild PLAT,0.000164,-2.81
Bitcoin 21,0.012248,-9.83
Dollar International,0.279873,-14.77
GoPower,0.000119,-23.17
EnterCoin,0.003062,-12.34
Magic Cube Coin,0.000080,-8.74
Havy,0.000001,-1.42
TravelNote,0.004379,0.00
Fivebalance,0.000017,0.00
CyberFM,1.83e-7,-85.53
Acoin,0.007662,-2.35
EOS TRUST,0.000001,-1.90
Japan Content Token,0.000032,0.00
DeltaChain,0.000001,-2.29
TrueVett,0.000052,66.05
MojoCoin,0.000754,-15.96
REBL,0.000053,0.00
Carebit,0.000061,-12.83
CrowdWiz,0.002109,91.75
ICOBID,0.000084,0.00
Acash Coin,0.000001,0.00
Spectiv,0.000039,0.00
ParkByte,0.001837,-7.61
Absolute,0.000669,-19.24
Spectrum,0.000007,-14.15
UChain,0.000028,-13.52
Ccore,0.005039,-4.31
StarterCoin,0.000025,0.00
SteepCoin,0.000047,-12.34
BitcoiNote,0.000754,-29.78
Arion,0.000707,-17.82
WITChain,0.000004,-16.60
BitWhite,0.000231,-31.81
Sp8de,0.000001,-71.64
Neural Protocol,8.72e-7,-16.99
Citadel,0.000754,-14.54
CyberMusic,5.46e-7,0.46
EthereumX,0.000094,-44.66
YENTEN,0.000337,-14.21
SF Capital,0.000165,22.88
Arqma,0.002023,-4.47
Open Trading Network,0.003966,-28.05
Dreamcoin,0.003110,-21.59
KWHCoin,0.000004,-14.93
Quebecoin,0.001153,2.15
TLS Token,0.001203,-18.42
Bulleon,0.006830,9.70
Datacoin,0.000188,-12.39
BriaCoin,0.010000,-50.00
Authorship,0.000074,0.00
Eternity,0.000942,-12.33
BunnyToken,0.000028,-0.36
EUNOMIA,4.31e-7,-17.51
Helper Search Token,8.36e-7,0.00
Zenswap Network Token,5.60e-7,-24.06
FidexToken,2.37e-7,-17.58
Aigang,0.000231,0.00
Desire,0.000659,-23.30
Bitsum,0.000004,-13.70
Tracto,0.000249,0.00
ShowHand,1.08e-7,-22.97
4NEW,0.000108,-14.93
Bionic,0.000012,-21.88
Micromines,3.56e-7,-60.76
ROIyal Coin,0.005511,-12.34
TajCoin,0.000424,-12.34
BZLCOIN,0.002683,0.00
Litecred,0.000211,-1.87
Gossipcoin,0.000194,-9.86
Bitcoinus,1.80e-8,-12.18
Independent Money System,0.001162,0.00
Biotron,0.000094,-13.11
Electrum Dark,0.001583,34.49
Fantasy Sports,0.001358,0.00
Kora Network Token,0.000018,-14.93
Phonecoin,0.000047,-13.43
High Voltage,0.004006,-8.89
Peerguess,0.000098,0.00
Xuez,0.001649,-12.37
CPUchain,0.000329,18.88
SpeedCash,0.010146,2.06
SCRIV NETWORK,0.000236,-12.34
Veltor,0.010281,0.00
Gold Poker,0.001083,7.27
Stakinglab,0.013943,-29.00
onLEXpa,0.000030,8.16
SHPING,0.000004,-14.93
Capricoin,0.002707,-37.15
Decentralized Asset Trading Platform,4.74e-7,-16.36
Engagement Token,0.000013,0.00
Galactrum,0.001036,-12.34
SparksPay,0.000932,-17.15
SkyHub Coin,0.008214,0.00
GeyserCoin,0.004240,-17.04
Zayedcoin,0.000794,-1.55
ELTCOIN,0.000055,-39.11
Californium,0.001974,-0.70
e-Chat,0.000250,0.00
Apollon,0.000032,0.00
Scopuly,0.000002,-12.69
INDINODE,0.000005,-13.57
Blakecoin,0.000188,-12.40
YoloCash,0.000154,-11.36
Cyber Movie Chain,2.26e-7,-69.98
BoostCoin,0.000377,-58.76
Swapcoinz,0.000324,20.41
Dollarcoin,0.000487,-9.36
SONO,0.002120,60.06
CryptoFlow,0.000047,-12.34
BitRewards,0.000013,-8.03
RouletteToken,0.000377,-47.16
ARAW,0.000002,-14.90
Alpha Coin,0.000125,-42.67
Tourist Token,9.91e-7,-19.91
Escroco Emerald,0.000005,24.06
Fintab,0.001502,6.39
Zealium,0.000330,-12.34
Centurion,0.000053,0.00
CustomContractNetwork,0.000003,-1.15
ARbit,0.000373,-0.78
HYPNOXYS,2.00e-7,0.00
MNPCoin,0.001790,-17.08
BitMoney,0.000047,67.09
Vivid Coin,0.000542,-12.34
Luna Coin,0.002242,-14.41
Dragon Option,0.000041,-7.44
Akroma,0.000194,73.01
Payfair,0.000089,-37.67
MustangCoin,0.005690,-3.73
BenjiRolls,0.000173,0.00
EVOS,0.000330,-4.32
LiteBitcoin,0.000120,3.49
VectorAI,0.000188,-49.67
Natmin Pure Escrow,0.000021,-55.17
Cabbage,0.000317,-1.73
Crystal Token,0.005857,-25.16
Atheios,0.000188,-12.34
CrevaCoin,0.000091,0.00
Couchain,3.34e-7,-17.57
EagleX,0.000094,-10.76
Dalecoin,0.003156,-14.51
Asura Coin,0.000014,-14.90
Ragnarok,0.000188,-12.34
XOVBank,0.000023,11.70
Crystal Clear ,0.000518,-12.33
BowsCoin,0.000518,-12.34
Eurocoin,0.000229,-23.32
Cryptrust,4.20e-7,-66.82
SmartCoin,0.000109,0.00
Guider,0.000011,-0.91
Lightpaycoin,0.000471,-6.72
Gratz,0.000086,-15.38
PlatinumBAR,0.001225,-75.03
Simmitri,0.000037,-1.05
MASTERNET,0.000081,-13.10
iBTC,0.000053,-14.95
Nyerium,0.000094,-12.31
Coinonat,0.000289,0.00
PLNcoin,0.000141,31.39
Bitvolt,0.000141,-22.36
MiloCoin,0.000212,-1.39
999,0.000010,-26.73
Cannation,0.000895,-12.34
KAASO,0.000036,-25.09
TRONCLASSIC,4.63e-9,-14.95
Quantis Network,0.000054,0.00
VikkyToken,5.60e-7,-19.19
Prime-XI,0.000094,75.30
Comet,0.002355,4.40
HireGo,0.000326,0.00
FUTURAX,5.60e-7,-16.18
Project Coin,0.000035,0.00
ALLUVA,0.000225,-14.93
Experience Points,0.000002,0.00
PAXEX,0.000104,-8.73
nDEX,1.18e-7,-14.90
PosEx,0.000707,-18.26
iBank,0.000377,-44.78
Dash Green,0.000702,0.00
SocialCoin,0.000150,177.03
Oceanlab,0.000033,0.00
Iconic,0.002578,-2.07
Concoin,0.001978,-15.95
Wild Beast Block,0.007915,-1.81
Eva Cash,0.001583,6.93
Qbic,0.000300,0.00
Secrets of Zurich,0.000001,0.00
Phantomx,0.000028,-60.79
BROTHER,0.000008,0.00
Mirai,0.000372,-4.33
Decentralized Crypto Token,0.000001,0.00
Nekonium,0.000094,-12.35
HollyWoodCoin,0.000047,-55.68
Huptex,0.000130,-43.60
LiteCoin Ultra,0.001049,-2.40
ICOCalendar.Today,0.000876,-13.86
X12 Coin,0.000083,0.00
LitecoinToken,1.02e-8,0.00
BrokerNekoNetwork,3.18e-7,0.00
MoX,0.000188,-31.01
Staker,0.000612,-8.49
Xchange,0.000091,0.00
JavaScript Token,0.000097,0.00
Save and Gain,0.000240,-23.17
Elliot Coin,0.000026,-2.44
Helpico,0.028264,31.09
Dystem,0.000094,-9.85
PonziCoin,0.000695,0.00
Zoomba,0.000024,-12.34
Dinero,0.000062,-9.16
ProCurrency,0.000005,-24.60
Cointorox,0.000093,-19.04
Xenoverse,0.000094,-0.64
Project-X,"6,281.98",-35.05
Argus,0.000399,0.00
Posscoin,1.49e-8,0.00
Dignity,6.84e-7,-19.65
QYNO,0.000230,-14.53
LRM Coin,0.000014,-12.34
Abulaba,0.000008,0.00
Benz,0.000017,-43.73
UltraNote Coin,3.12e-7,-27.11
SongCoin,0.000002,0.00
HarmonyCoin,0.000052,0.00
OFCOIN,0.000049,-6.39
3X Short Ethereum Token,38.29,40.48
Yobit Token,467.72,-11.24
HUSD,0.994357,-0.85
3X Short Bitcoin Token,41.29,20.85
Building Cities Beyond Blockchain,2.13,-2.01
3X Long Ethereum Token,51.59,-41.59
Handshake ,0.122019,-21.77
3X Long Bitcoin Token,641.79,-35.46
Filecoin [Futures],2.31,-11.50
Ontology Gas,0.060262,-31.13
Soda Coin,0.010490,-11.01
NOIZ,0.096380,-12.68
CK USD,0.035044,-6.71
HyperDAO,0.022040,-3.31
Polkadot [IOU],115.12,1.16
DigiFinexToken,0.211149,-9.76
Gomics,0.125616,-16.27
MimbleWimbleCoin,3.42,-19.30
3X Short BNB Token,279.53,44.69
BKEX Token,0.073224,-13.15
Tether Gold,"1,452.45",-6.38
CAPITAL X CELL,0.946936,6.02
Hdac,0.020046,-10.24
3X Long BNB Token,29.98,-40.60
Brazilian Digital Token,0.201520,-1.56
Bispex,0.001762,-9.19
Enzo,0.022228,-7.22
ABCC Token,0.024713,-10.44
QURAS,0.088764,-17.25
Perth Mint Gold Token,"1,445.55",-6.07
ALP Coin,0.258970,-0.55
MyToken,0.000830,13.32
Mogu,0.267446,-13.14
YottaChain,0.064857,-3.66
V-Dimension,0.612798,-9.94
Filenet,0.303060,-7.70
BIKI,0.039189,0.00
Whole Network,0.000995,-33.49
ExtStock Token,0.021177,-4.35
12Ships,0.004485,-21.51
Sologenic,0.145656,-7.43
LinkArt,0.005951,-13.35
Echoin,0.003002,-10.02
VinDax Coin,0.024334,-15.80
CoinHe Token,0.099131,-11.75
Tokoin,0.023872,-11.58
The Midas Touch Gold,0.001635,-11.99
Hubi Token,0.015509,-4.23
Zynecoin,0.284206,-10.31
Exchange Union,0.579347,-14.76
Medium,0.413481,-7.30
QUEENBEE,0.012343,-20.56
DWS,0.000149,-5.68
Vinci,0.595844,-13.79
Coni,0.010695,-9.32
KNOW,0.000990,-22.23
Era Swap,0.022742,-2.44
PayProtocol,0.094538,1.20
Tweebaa,0.755277,-0.57
Keystone of Opportunity & Knowledge,0.327228,11.75
ViteX Coin,0.092185,-21.75
Davion,0.715846,-18.62
WETH,107.67,-14.93
OceanEx Token,0.000394,-17.62
FirmaChain,0.015918,-7.03
NNB Token,0.000448,-7.63
StarChain,0.000284,2.05
LinkToken,0.038233,-2.91
CitiOs,2.29,-15.41
Creditcoin,0.153142,-11.97
FairGame,0.000849,-20.44
VeThor Token,0.000159,-21.36
Wallet Plus X,0.006335,-15.45
Precium,0.002843,-14.86
CNNS,0.002343,-8.37
Tratok,0.001801,-8.16
Kratscoin,1.70,-7.10
BenePit Protocol,0.000308,-11.73
KingMoney,134.07,-1.04
WHEN Token,0.001519,-15.42
Freecash,0.276055,-13.51
Dapp Token,0.000453,-13.27
Yuan Chain Coin,0.005031,-7.90
Fortem Capital,0.275806,-14.63
Bilaxy Token,0.000973,-14.93
Dexter G,0.467221,-7.39
MorCrypto Coin,0.002064,-11.71
SPIN Protocol,0.001698,-1.97
PlayCoin [QRC20],0.000970,-17.39
Decentralized Vulnerability Platform,0.002806,-12.98
Waves Enterprise,0.068350,-6.80
Joys Digital,0.011500,0.11
SOLBIT,0.023800,8.33
Spockchain Network,0.000371,-3.38
Bonorum,16.56,0.00
Tesra,0.023921,-4.81
YouLive Coin,0.000069,-17.55
MalwareChain,1.20,-16.46
TerraKRW,0.000808,-1.62
Bitcoffeen,1.06,0.08
BTSE,1.15,-7.90
Hintchain,0.001544,-15.73
HitChain,0.000043,-12.16
Electronero,0.000161,-32.33
Saga,1.38,-1.75
MeconCash,0.105632,-11.59
Zuflo Coin,0.002024,-15.67
Ladder Network Token,0.004172,14.38
ProBit Token,0.106372,10.76
InnovaMinex,0.031846,-3.63
The Hustle App,0.002184,-14.01
Simone,499.73,0.05
ThingsOperatingSystem,0.000638,-19.56
TopChain,0.003246,-15.19
D Community,0.000152,-10.16
EMOGI Network,0.000276,-15.89
PATHHIVE ,0.006676,-9.72
Edgeware,0.001538,-33.78
ROMToken,0.000073,-17.54
KEY,0.000639,-11.78
1irstGold,52.29,0.49
BitUP Token,0.000503,-22.57
Marshal Lion Group Coin,0.137615,-12.03
Dash Cash,0.478653,-10.04
Blockchain Quotations Index Token,0.003236,-15.45
Volume Network,0.003702,-15.00
Lukki Operating Token,0.003778,18.25
Aitheon,0.000695,-15.22
Opennity,0.000155,11.04
SEER,0.000291,11.77
Bitcoin Classic,0.045261,-8.47
THENODE,0.236030,-4.80
UltrAlpha,0.033150,-27.34
Tradeplus,11.71,-6.87
Treelion,0.118401,-1.70
Coindom,0.000952,-14.80
MSD,0.005888,-8.26
Sparkle,0.007861,-13.65
NOVA,0.000021,-32.36
Zenon,0.794615,-20.65
SuperSkynet,0.000007,-13.89
Emrals,0.034330,-5.90
Xtock,0.000211,-12.03
Cybereits,0.000465,-13.20
Jinbi Token,105.17,-1.70
Bloomzed Token,0.151542,-15.65
CaluraCoin,0.028593,1.66
eosBLACK,0.000299,-13.64
ShineChain,0.000336,-20.44
Buxcoin,0.947304,-12.51
IOU,0.071043,-10.04
MACH Project,0.043066,-13.02
Kahsh,0.102304,-14.95
Crex Token,4.90,-1.43
Korbot,0.039493,-10.59
Okschain,0.000740,-4.22
DEXA COIN,0.000004,-1.04
B91,0.022638,-15.03
CARAT,0.438737,-12.36
Engine,0.000065,-17.31
DarkPay,0.028641,-11.35
Promotion Coin,0.000031,-16.99
Intelligent Investment Chain,0.000068,-14.54
Bitcloud Pro,0.001442,-1.55
BUMO,0.001941,-17.69
Super Bitcoin,0.905856,-4.25
CoinDeal Token,0.012744,-11.48
BitKAM,0.000817,-9.27
CONTRACOIN,1.03,-4.04
PalletOne,0.001351,-16.20
Pledge Coin,0.000245,-24.08
Tchain,0.002541,14.74
CoinMeet,0.003639,-18.02
Creatanium,1.29,-1.64
BuySell,4.77,-9.78
Agoras Tokens,0.114601,-8.49
BeeKan,0.000223,-11.79
EduCoin,0.000045,-20.80
IFX24,0.004583,2.29
Compound Dai,0.020213,-7.94
IZIChain,0.000300,0.00
Global Reserve System,4.80,0.48
Bitcoin BEP2,"4,728.59",-12.11
ValueChain,0.000754,-14.93
United Bitcoin,0.733141,-3.59
Instantily,0.002601,-14.98
Wisdom Chain,0.099277,-0.56
MEX,0.000146,-18.77
IOEX,0.012224,-1.06
VOMER,0.118337,-6.52
Maggie,0.000234,8.70
Blockcloud,0.000474,-17.28
ARCS,0.304407,-3.67
Experience Token,0.000016,-13.92
CMITCOIN,0.000005,-12.34
CHEX,0.001614,-9.34
Curio,0.114073,-12.51
MediBit,0.000002,-16.42
Uranus,0.001030,-6.57
Twinkle,0.001083,-9.53
MEETtoken,0.130719,86.99
Axial Entertainment Digital Asset,0.004875,-5.25
GSENetwork,0.000053,-17.77
Game Stars,0.000038,-19.67
vSportCoin,0.000645,17.90
Tepleton,0.017010,-12.31
Demeter Chain,0.002870,-4.54
Ti-Value,0.004463,-12.41
HeartBout Pay,0.001083,-8.35
MarcoPolo Protocol,0.016203,-36.65
CryptoBossCoin,0.009707,-10.16
Commerce Data Connection,0.000091,5.93
DACC,0.000011,-16.10
VENJOCOIN,3.51,-12.31
NSS Coin,0.016569,-2.73
Vectorspace AI,0.047106,-32.59
USDA,0.287540,-12.06
Esports Token,0.000155,-15.06
Boltt Coin ,0.001599,-0.43
Krypton Galaxy Coin,0.000172,-11.39
Global Funeral Care,0.018639,-13.49
Altbet,0.019497,-3.67
Asian-African Capital Chain,0.099489,-12.72
bitCEO,0.025807,-14.89
Golden Token,0.002849,-8.23
FuturoCoin,1.19,-10.42
COMSA [ETH],0.041671,-5.75
Bit Trust System,0.009505,-5.82
COMSA [XEM],0.050126,2.26
BitcoinX,0.000752,13.72
SoPay,0.000053,-13.31
Bitpanda Ecosystem Token,0.047505,-3.16
Custody Token,0.001870,138.75
PocketNode,0.000090,-0.78
Receive Access Ecosystem,0.212212,-19.78
LOLTOKEN,0.014763,-10.96
En-Tan-Mo,0.011848,-3.50
LegalBlock,0.000219,0.46
WowSecret,0.006689,-6.51
Endorsit,0.000022,-24.45
InsurChain,0.000016,-11.87
DeepCloud AI,0.000550,-6.11
BlockCDN,0.001124,-31.58
xCrypt Token,0.000261,-23.43
Livepeer,0.508768,-16.94
London Football Exchange,0.007312,-27.42
TranslateMe Network Token,0.000523,-4.88
Consentium,0.014223,1.79
Infinity Esaham,6.09,-93.85
Globalvillage Ecosystem,0.000087,-15.60
Aunite,0.012449,-9.71
Future1coin,0.000668,-10.15
OTCBTC Token,0.001252,-20.07
Atlas Token,0.003254,-14.94
Hyper Pay,0.000650,-23.87
DUO Network Token,0.002302,-5.78
NewsToken,0.000212,-14.67
Pixie Coin,0.000514,-13.83
Usechain Token,0.000440,-13.71
LemoChain,0.001010,-19.96
QUSD,0.008041,-3.69
The Tokenized Bitcoin,"4,715.63",0.00
Infinity Economics,0.001191,15.83
Emanate,0.007783,-8.93
Orient Walt,0.114983,-8.44
Ormeus Ecosystem,0.000531,3.79
MDtoken,0.000362,-18.18
Big Bang Game Coin,0.000014,-29.74
FYDcoin,0.001177,-18.67
NairaX,0.002374,-11.95
Dragon Token,1.38,-0.02
City Coin,0.021951,-14.36
cUSD Currency,0.003986,3.01
FLEX,0.248711,41.84
Newsolution,0.004042,-17.35
Moozicore,0.000138,0.19
Bitgrin,0.010222,22.00
HGH Token,0.000109,-11.96
CapdaxToken,0.001766,-44.10
Defi,0.006037,-75.53
InnovativeBioresearchCoin,1.59e-7,-38.64
Social Lending Token,0.001002,-25.08
BuckHathCoin,0.106507,-12.80
Tutor's Diary,0.000858,-9.34
Qube,0.000042,-19.26
MGC Token,0.000710,-49.13
GOLOS BLOCKCHAIN,0.001421,-58.01
TerraNova,0.007160,-11.62
IOV BlockChain,0.000101,20.37
Binance GBP Stable Coin,1.23,0.36
ORS Group,0.021087,-21.07
Celeum,0.047267,-14.93
7Eleven,9.03e-8,560.98
CarBlock,0.000265,"1,657.67"
Ubique Chain Of Things,0.005269,-17.79
Midas,0.260429,-5.55
Influence Chain,0.000066,-25.81
Voltz,0.013928,-3.47
Sexcoin,0.000706,-12.39
QPay,0.000006,-14.90
EncryptoTel [ETH],0.002968,-14.32
Bitcoin File,0.000599,-30.25
First Bitcoin,0.001649,-12.34
HOT Token,0.001171,-13.30
DMme,0.002026,-32.78
SuperEdge,0.000011,-9.16
Stellar Gold,0.000413,-54.33
ScPrime,0.004807,-19.72
BitcoinV,0.032495,-15.88
Colletrix,0.000002,-17.53
Muzika,0.000969,-54.92
Blockmason Link,0.000148,-0.73
Bitcoin God,0.090222,-3.16
Sombe,0.000141,-29.61
Secure Cash,0.470825,188.51
Veles,0.039334,-10.93
Schilling-Coin,0.000887,-10.22
USDCoin,0.183949,-12.18
Content and AD Network,0.000181,-79.09
WEBN token,0.000001,-43.04
Alphacon,0.000718,0.00
Aerotoken,0.035277,-10.45
Zerobank,0.006964,358.54
Volt,0.000108,-0.63
ClubCoin,0.012907,-12.66
Harcomia,0.094118,-12.95
Hanacoin,0.000518,-10.78
Wink,0.000141,35.92
StockChain,0.000020,-8.38
Show,0.000025,-7.68
SnipCoin,0.000047,-40.63
CENTERCOIN,0.000942,250.65
PHANTOM,0.000028,-12.34
Valuto,0.000283,-3.35
Smartup,0.000031,-4.28
Tronipay,0.000207,-8.71
Sparkster,0.000345,-14.93
Litbinex Coin,0.000186,-34.64
Bitcoin & Company Network,0.000061,-62.01
SpectreSecurityCoin,0.000151,-95.32
One DEX,1.88e-7,-6.56
MoneroV ,0.000989,-19.96
RabbitCoin,7.60e-7,-9.52
Wolfs Group,0.009044,-73.76
1AI Token,0.000047,-12.34
Axiom,0.000236,-24.76
PlusOneCoin,0.007490,-22.56
Francs,0.001131,-44.45
AvatarCoin,0.035094,0.74
LevelApp Token,0.000002,-0.62
Ethereum Lite,0.001319,-12.58
MobilinkToken,0.000989,-14.62
Global X Change Token,0.128835,-12.67
RoboCalls,0.000012,-2.37
VERA,0.000047,-9.57
Wiki Token,0.445968,-21.70
ArdCoin,0.000848,-21.10
HondaisCoin,0.000005,-12.34
WINCOIN,0.000047,-12.35
PROUD Money,0.000895,-16.69
Oculor,0.000009,-12.34
Quotient,0.000351,0.00
Bubble,0.010703,0.00
Aces,0.000124,0.00
Tellurion,6.24e-7,0.00
BlazerCoin,0.000106,-1.73
EmberCoin,3.19e-8,0.00
Moving Cloud Coin,0.002887,0.00
BTCMoon,0.000483,-0.16
Jingtum Tech,0.000251,-0.03
LightChain,0.000001,0.00
Read,0.000990,0.00
OceanChain,0.000096,0.00
Animation Vision Cash,0.000172,0.00
Superior Coin,0.000011,0.00
Lendroid Support Token,0.000421,0.00
SalPay,0.003829,0.00
WeToken,0.000193,0.00
FundToken,0.000489,0.00
DIPNET,0.000109,0.00
XTRD,0.001946,0.00
NAM COIN,0.000038,0.00
BingoCoin,0.001315,0.00
Ordocoin,0.000008,0.00
CEDEX Coin,0.000922,0.00
Obitan Chain,0.000041,0.00
Hybrid Block,0.003325,0.00
RRCoin,0.000084,0.00
KingXChain,0.000001,-3.03
YUKI,0.000001,-1.93
Centaure,0.000053,0.00
GazeCoin,0.000915,0.00
SaveNode,0.000055,0.00
CariNet,0.000882,-16.09
TCOIN,0.007414,0.00
Bgogo Token,0.000378,-4.08
TOKOK,0.001669,-15.60
M2O,0.000295,0.00
Gamblica,0.000725,0.00
BiNGO.Fun,0.000035,0.00
BUDDY,0.000002,-0.70
OOOBTC TOKEN,0.000617,0.00
HUDDL,0.002367,0.00
UTEMIS,0.000225,0.00
BIZKEY,0.000016,0.00
Lucky Block Network,0.013028,0.00
Gosama,0.284555,0.00
COINBIG,0.002632,0.00
Maya Preferred 223,29.29,0.00
BAWnetwork,0.000007,0.00
GoMoney,0.001850,-0.61
VENA,0.000857,0.02
LINK,4.03,-16.93
Oath Protocol,0.000058,0.00
Rally,0.000359,0.00
Versess Coin,9.56,0.00
Kappi Network,2.55e-7,0.00
Ethlyte Crypto,1.11,0.00
Lambda Space Token,0.016278,0.00
Lukiu,0.000287,0.00
Know Your Developer,0.014720,0.00
QURA GLOBAL,0.000001,0.00
Unochain,9.98e-7,-1.42
Asac Coin,0.000250,-41.83
SIGMAcoin,0.001086,0.00
ACChain,0.005088,0.00
ALLCOIN,0.000746,0.00
Airline & Life Networking Token,0.020152,0.00
AERUM,0.000550,0.00
Ethereum Message Search,?,0.00
